id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,canonical_category,outfit_part,image_path
23451,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\23451.jpg
14197,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,AND Women Solid Black Dresses,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\14197.jpg
57309,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Flats,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\57309.jpg
53751,Women,Apparel,Bottomwear,Track Pants,Mauve,Summer,2012.0,Casual,ADIDAS Women Mauve Track Pant,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\53751.jpg
7682,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Puma Men Track Black Ferrari Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\7682.jpg
9981,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Sports,Nike Men As Sideline J Blue Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\9981.jpg
58494,Women,Apparel,Dress,Dresses,Purple,Fall,2012.0,Casual,Tonga Women Purple Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\58494.jpg
32335,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\32335.jpg
50953,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\50953.jpg
44664,Women,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Wills Lifestyle Women Charcoal Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\44664.jpg
20376,Women,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,Urban Yoga Women Solid Blue Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\20376.jpg
17790,Men,Accessories,Socks,Socks,Cream,Summer,2016.0,Casual,Reid & Taylor Men Solid Cream Socks,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\17790.jpg
18739,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Arrow Woman Tigi Purple Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\18739.jpg
4818,Men,Apparel,Bottomwear,Shorts,Black,Fall,2012.0,Sports,ADIDAS Men's Team Bermuda Black White Short,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\4818.jpg
44612,Men,Footwear,Shoes,Sports Shoes,Blue,Spring,2013.0,Sports,Salomon Men Blue RX Prime Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\44612.jpg
35409,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Enroute Men Black Formal Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\35409.jpg
54536,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012.0,Sports,F Sports Men Grey Deen Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\54536.jpg
3616,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Puma Men Deccan Chargers Woven Black Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\3616.jpg
26620,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Kevler Runner Black Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\26620.jpg
56638,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Mumbai Slang Women Multi Coloured Tunic,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\56638.jpg
15123,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Solid Grey Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\15123.jpg
9141,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Cherrie Slim Fit Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\9141.jpg
42749,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\42749.jpg
50949,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013.0,Casual,Lee Women Navy Blue Roxy Fit Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\50949.jpg
18473,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Puma Men Calcetto Black Casual Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\18473.jpg
46107,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,ADIDAS Men Red & Blue Flip Flops,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\46107.jpg
47285,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,Myntra Women Pack of 3 T-shirts,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\47285.jpg
59133,Men,Apparel,Topwear,Jackets,Brown,Summer,2012.0,Casual,Just Natural Men Brown Reversible Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\59133.jpg
2170,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Probase Mens  Shirts,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\2170.jpg
31937,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Ethnic,Mumbai Slang Women Printed Red Tunic,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\31937.jpg
30749,Men,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Men White Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\30749.jpg
52235,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Men Dark Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\52235.jpg
22754,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,BIBA Women Solid Navy Blue Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\22754.jpg
56150,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Colorbar Mysterious Blue Eye Liner 002,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\56150.jpg
31028,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Formal,Arrow New York Men Check Navy Blue Slim Fit Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\31028.jpg
48525,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women White & Blue  Striped Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\48525.jpg
1662,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2012.0,Sports,Nike Men Blue Windrunner Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\1662.jpg
26814,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\26814.jpg
32273,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Printed Green Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\32273.jpg
6025,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Women's Epaulettes Sleeve Blue T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\6025.jpg
51369,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Spykar Women Blue Capri,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\51369.jpg
47022,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Shree Women Maroon Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\47022.jpg
35038,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Fabindia Women Printed Pink Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\35038.jpg
3819,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Minnie Summer Time Pink Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\3819.jpg
24136,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\24136.jpg
51330,Unisex,Accessories,Accessories,Travel Accessory,Black,Summer,2010.0,Casual,Wildcraft Unisex Black Rain Cover for Backpacks,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\51330.jpg
59972,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Black Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\59972.jpg
33171,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\33171.jpg
21923,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,BIBA Women Printed Black Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\21923.jpg
44586,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Tino Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\44586.jpg
38320,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,Puma Unisex Echo Blue Backpack,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\38320.jpg
18961,Women,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\18961.jpg
31143,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Printed Green T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\31143.jpg
5471,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Nike Men's Air Force Red Shoe,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\5471.jpg
53211,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\53211.jpg
53105,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Earrings,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\53105.jpg
27901,Women,Apparel,Bottomwear,Trousers,Tan,Summer,2012.0,Casual,Scullers For Her Women Tan Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\27901.jpg
12977,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Marathon Black Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\12977.jpg
20368,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Blue Check Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\20368.jpg
42851,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,French Connection Women Beige Handbag,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\42851.jpg
37801,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Players Men Stripes Black Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\37801.jpg
33503,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\33503.jpg
42995,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Black Air Total Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\42995.jpg
44371,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Classic Polo Men Purple T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\44371.jpg
40442,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,La Emotio Women Grey Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\40442.jpg
43627,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,Vero Moda Green Printed Shift Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\43627.jpg
43317,Women,Apparel,Dress,Jumpsuit,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Jumpsuit,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\43317.jpg
16061,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Highlander Men Solid Olive Trouser,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\16061.jpg
18639,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Puma Men V.11 Cat Midnight Navy Tshirts,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\18639.jpg
23665,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Blue Washed Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\23665.jpg
20918,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\20918.jpg
25032,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Black Puffer Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\25032.jpg
40933,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\40933.jpg
33639,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,Lotto Men Grey Sport Line Flip Flops,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\33639.jpg
42424,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\42424.jpg
57997,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\57997.jpg
2109,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women's Slim Fit Lycra Track Pants,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\2109.jpg
51351,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\51351.jpg
52042,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012.0,,Just Natural Unisex Black Rain Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\52042.jpg
2753,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Classic Polo Men's Bold Stripe Grey T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\2753.jpg
37792,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Gingham Blue Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\37792.jpg
30890,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kantha Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\30890.jpg
52043,Unisex,Apparel,Topwear,Rain Jacket,Navy Blue,Summer,2012.0,,Just Natural Unisex Navy Blue Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\52043.jpg
2707,Girls,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Disney Kids Girl's Dress Pink Pooh Kidswear,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\2707.jpg
49928,Women,Apparel,Saree,Sarees,Beige,Fall,2012.0,Ethnic,Fabindia Beige Hand Printed Sari,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\49928.jpg
7514,Women,Apparel,Bottomwear,Capris,Purple,Summer,2011.0,Sports,Nike Women Be Fast Purple Capri,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\7514.jpg
57089,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Elle Women Blue Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\57089.jpg
15630,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men AS Thermal Black Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\15630.jpg
33027,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Printed Blue Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\33027.jpg
5408,Unisex,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Quechua Wayta Jr Blue,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\5408.jpg
35166,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers by Liberty Men Brown Sandals,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\35166.jpg
17673,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Pumps,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\17673.jpg
24416,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Opticourt Ligra White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\24416.jpg
9589,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men cotton White Shirts,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\9589.jpg
18905,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Response Cushion 20 Black Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\18905.jpg
11312,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Scullers Men Rugged Chinos Beige Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\11312.jpg
30922,Women,Apparel,Bottomwear,Skirts,Rust,Summer,2012.0,Ethnic,Fabindia Women Printed Rust Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\30922.jpg
41691,Women,Footwear,Shoes,Heels,Grey,Winter,2012.0,Casual,Catwalk Women Grey Heels,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\41691.jpg
29845,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Basics Men Khaki Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\29845.jpg
52636,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod-acc Women Black Handbag,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\52636.jpg
42989,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Black Fivekay Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\42989.jpg
15021,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\15021.jpg
13835,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Sports,Nike Men Solid Black Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\13835.jpg
49673,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\49673.jpg
39232,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Femella Women Blue Polka Bow Dress Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\39232.jpg
5373,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2011.0,Sports,Quechua Women Forclaz 50 Jr 10 Pink Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\5373.jpg
18593,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Volt White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\18593.jpg
23319,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,W Women Brown Printed Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\23319.jpg
8760,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma  Essential Workout Track Pants,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\8760.jpg
5348,Men,Footwear,Shoes,Sports Shoes,Maroon,Fall,2011.0,Sports,Quechua Forclaz  800 Trek Man,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\5348.jpg
20788,Men,Apparel,Topwear,Sweaters,Maroon,Fall,2011.0,Casual,Genesis Men Solid Maroon Sweater,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\20788.jpg
56820,Men,Apparel,Topwear,Shirts,Multi,Summer,2012.0,Casual,John Players Men Multi Coloured Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\56820.jpg
9549,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Nike Men Green Polo Tshirts,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\9549.jpg
23941,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Lotto Men White Porteo Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\23941.jpg
9175,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Banks Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\9175.jpg
42525,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Mother Earth Women Purple Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\42525.jpg
7804,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men's Benecio Mid Leather Black White Shoe,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\7804.jpg
46909,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\46909.jpg
13092,Men,Apparel,Topwear,Jackets,White,Fall,2011.0,Casual,ADIDAS Men Bnce T-Top White Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\13092.jpg
15566,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\15566.jpg
41002,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Blue Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\41002.jpg
15005,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Sports,ADIDAS Men Solid Grey Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\15005.jpg
59996,Women,Apparel,Dress,Dresses,Purple,Summer,2014.0,Casual,Avirate Black & Purple Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\59996.jpg
4642,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Adi Monter Low White Green Shoe,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\4642.jpg
29184,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\29184.jpg
21968,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Stylish Brown Handbag,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\21968.jpg
19438,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Quiksilver Men Printed Blue Shorts,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\19438.jpg
14123,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\14123.jpg
3820,Girls,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Disney Kids Girl's Minnie Summer Time White Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\3820.jpg
57070,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\57070.jpg
22393,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,ADIDAS Women Verve Tee Grey T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\22393.jpg
42108,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\42108.jpg
29158,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,United Colors of Benetton Women Green Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\29158.jpg
24419,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Barracks Premier White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\24419.jpg
17450,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,CASIO Enticer Men Silver-Toned Analogue Watch BS014,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\17450.jpg
40480,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Blue Ultralite Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\40480.jpg
12837,Women,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Ant Kids Button Bow Pink Dresses,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\12837.jpg
57466,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Puma Unisex Blue Flip Flops,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\57466.jpg
21444,Women,Apparel,Topwear,Tshirts,Cream,Winter,2012.0,Casual,Roxy Women CreamT-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\21444.jpg
28981,Women,Apparel,Apparel Set,Kurta Sets,Cream,Summer,2012.0,Ethnic,Biba Outlet Women Cream-Coloured Printed  Churidar Kurta with Dupatta,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\28981.jpg
39123,Women,Apparel,Bottomwear,Leggings,White,Fall,2012.0,Casual,Aneri Women White Leggings,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\39123.jpg
18711,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011.0,Casual,Arrow Woman Printed Brown Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\18711.jpg
6983,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,s.Oliver Men's Polo Purple T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\6983.jpg
23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2014.0,Formal,Arrow Men Navy Blue Solid Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\23072.jpg
