id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,canonical_category,outfit_part,base_colour,split,category_idx
54921,Women,Apparel,Bottomwear,Capris,Olive,Summer,2012.0,Casual,Do u speak green Women Olive Capris,C:\Users\LENOVO\New folder\data\raw\images\54921.jpg,Trousers,bottom,Olive,train,3
29575,Men,Footwear,Shoes,Casual Shoes,Charcoal,Summer,2012.0,Casual,Vans Men Era Charcoal Shoes,C:\Users\LENOVO\New folder\data\raw\images\29575.jpg,Shoes,shoes,Charcoal,train,7
42844,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,French Connection Women Black Handbag,C:\Users\LENOVO\New folder\data\raw\images\42844.jpg,Accessories,accessory,Black,train,9
18000,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Casual,Puma Men Black Track Pants,C:\Users\LENOVO\New folder\data\raw\images\18000.jpg,Trousers,bottom,Black,train,3
43398,Women,Personal Care,Fragrance,Fragrance Gift Set,Green,Spring,2017.0,Casual,ADIDAS Women Fruity Rhythm Perfume & Deo Set,C:\Users\LENOVO\New folder\data\raw\images\43398.jpg,Accessories,accessory,Green,train,9
17874,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men Comfort Style White Innerwear Vest,C:\Users\LENOVO\New folder\data\raw\images\17874.jpg,Accessories,accessory,White,train,9
9457,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red white Shirts,C:\Users\LENOVO\New folder\data\raw\images\9457.jpg,Shirt,top,Red,train,1
8585,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple Shirts,C:\Users\LENOVO\New folder\data\raw\images\8585.jpg,Shirt,top,Purple,train,1
28695,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,W Women Printed Beige Kurta,C:\Users\LENOVO\New folder\data\raw\images\28695.jpg,Shirt,top,Beige,train,1
17048,Men,Footwear,Sandal,Sandals,Tan,Spring,2013.0,Casual,Gas Men Santa Monica Slipper,C:\Users\LENOVO\New folder\data\raw\images\17048.jpg,Shoes,shoes,Tan,train,7
3951,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2011.0,Casual,Jealous 21 Women Navy Top With Pink Flower Top,C:\Users\LENOVO\New folder\data\raw\images\3951.jpg,T-Shirt,top,Navy Blue,train,0
29747,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Quartz Black Dial Chronograph Watch FS4648,C:\Users\LENOVO\New folder\data\raw\images\29747.jpg,Accessories,accessory,Black,test,9
35318,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,C:\Users\LENOVO\New folder\data\raw\images\35318.jpg,Accessories,accessory,Silver,test,9
59430,Women,Accessories,Bags,Handbags,White,Summer,2010.0,Casual,Spice Art Women White Handbag,C:\Users\LENOVO\New folder\data\raw\images\59430.jpg,Accessories,accessory,White,train,9
32901,Women,Apparel,Bottomwear,Trousers,White,Summer,2012.0,Casual,Allen Solly Woman White Trousers,C:\Users\LENOVO\New folder\data\raw\images\32901.jpg,Trousers,bottom,White,val,3
56478,Women,Personal Care,Nails,Nail Polish,Nude,Spring,2017.0,Casual,Streetwear Cranberry Nail Polish 07,C:\Users\LENOVO\New folder\data\raw\images\56478.jpg,Accessories,accessory,Nude,train,9
38407,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Baggit Women Seeda Dum Brown Belt,C:\Users\LENOVO\New folder\data\raw\images\38407.jpg,Accessories,accessory,Brown,train,9
24058,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\24058.jpg,T-Shirt,top,Blue,train,0
44981,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Attivo Men Grey Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\44981.jpg,Accessories,accessory,Grey,train,9
3509,Men,Footwear,Sandal,Sandals,Blue,Fall,2011.0,Casual,ADIDAS Men New Navy Clear White Sandal,C:\Users\LENOVO\New folder\data\raw\images\3509.jpg,Shoes,shoes,Blue,train,7
18464,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,David Beckham Intimately Men Perfumes,C:\Users\LENOVO\New folder\data\raw\images\18464.jpg,Accessories,accessory,White,train,9
9033,Men,Footwear,Shoes,Casual Shoes,Red,Winter,2012.0,Casual,Buckaroo Men Diana Red Shoes,C:\Users\LENOVO\New folder\data\raw\images\9033.jpg,Shoes,shoes,Red,train,7
23619,Unisex,Footwear,Shoes,Casual Shoes,Green,Spring,2012.0,Casual,Converse Unisex Green Tongue Triple Color Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\23619.jpg,Shoes,shoes,Green,train,7
58186,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Rocky S Women Purple Handbag,C:\Users\LENOVO\New folder\data\raw\images\58186.jpg,Accessories,accessory,Purple,train,9
40945,Girls,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Nautical Blues Navy Blue Top,C:\Users\LENOVO\New folder\data\raw\images\40945.jpg,T-Shirt,top,Navy Blue,train,0
56820,Men,Apparel,Topwear,Shirts,Multi,Summer,2012.0,Casual,John Players Men Multi Coloured Shirt,C:\Users\LENOVO\New folder\data\raw\images\56820.jpg,Shirt,top,Multi,train,1
59054,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Carlton London Women Silver Heels,C:\Users\LENOVO\New folder\data\raw\images\59054.jpg,Shoes,shoes,Silver,train,7
40179,Men,Accessories,Eyewear,Sunglasses,Yellow,Winter,2016.0,Casual,Fastrack Men UV Protected Sporty Wrap Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\40179.jpg,Accessories,accessory,Yellow,train,9
10609,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women White Dial Chronograph Watch,C:\Users\LENOVO\New folder\data\raw\images\10609.jpg,Accessories,accessory,White,train,9
21972,Women,Accessories,Bags,Handbags,Peach,Winter,2015.0,Casual,Murcia Women Casual Peach Handbag,C:\Users\LENOVO\New folder\data\raw\images\21972.jpg,Accessories,accessory,Peach,train,9
32559,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,ONLY Women Black Jeans,C:\Users\LENOVO\New folder\data\raw\images\32559.jpg,Jeans,bottom,Black,train,2
59266,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Women Black Watch,C:\Users\LENOVO\New folder\data\raw\images\59266.jpg,Accessories,accessory,Black,train,9
45639,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Park Avenue Men White Y Front Brief,C:\Users\LENOVO\New folder\data\raw\images\45639.jpg,Accessories,accessory,White,val,9
41299,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top,C:\Users\LENOVO\New folder\data\raw\images\41299.jpg,T-Shirt,top,Pink,train,0
15975,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Solid Men Black Shirt,C:\Users\LENOVO\New folder\data\raw\images\15975.jpg,Shirt,top,Black,train,1
19784,Men,Apparel,Topwear,Tshirts,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Green Tshirt,C:\Users\LENOVO\New folder\data\raw\images\19784.jpg,T-Shirt,top,Green,train,0
26159,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men Striped Navy Blue Trousers,C:\Users\LENOVO\New folder\data\raw\images\26159.jpg,Trousers,bottom,Navy Blue,train,3
48126,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Fossil Women Brown Skinny Mini Belt,C:\Users\LENOVO\New folder\data\raw\images\48126.jpg,Accessories,accessory,Brown,val,9
9201,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Faas 300 White Shoes,C:\Users\LENOVO\New folder\data\raw\images\9201.jpg,Sneakers,shoes,White,train,8
54579,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Sushilas Women Printed Green Kurta,C:\Users\LENOVO\New folder\data\raw\images\54579.jpg,Shirt,top,Green,train,1
18656,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Thunder Black Basketball Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\18656.jpg,Sneakers,shoes,Black,train,8
26965,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Jealous 21 Women Check Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\26965.jpg,Shirt,top,Blue,train,1
29111,Men,Accessories,Socks,Socks,White,Summer,2012.0,Sports,Puma Men Pack of 3 Sports Socks,C:\Users\LENOVO\New folder\data\raw\images\29111.jpg,Accessories,accessory,White,train,9
30800,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Ethnic,Fabindia Men Striped Navy Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\30800.jpg,Shirt,top,Navy Blue,train,1
6249,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Women's Misha Rider Grey T-shirt,C:\Users\LENOVO\New folder\data\raw\images\6249.jpg,T-Shirt,top,Grey,train,0
8115,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Hip Hop Analog Steel Black Watch,C:\Users\LENOVO\New folder\data\raw\images\8115.jpg,Accessories,accessory,Black,train,9
31328,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Formal Shoes,C:\Users\LENOVO\New folder\data\raw\images\31328.jpg,Shoes,shoes,Brown,train,7
49232,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Calzini Men Pack of 5 Sports Socks,C:\Users\LENOVO\New folder\data\raw\images\49232.jpg,Accessories,accessory,Black,train,9
19542,Men,Accessories,Gloves,Gloves,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Gloves,C:\Users\LENOVO\New folder\data\raw\images\19542.jpg,Accessories,accessory,Blue,train,9
7961,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Puma Men's Graphic Mood Indigo Navy T-shirt,C:\Users\LENOVO\New folder\data\raw\images\7961.jpg,T-Shirt,top,Blue,train,0
13078,Men,Footwear,Shoes,Casual Shoes,White,Winter,2012.0,Casual,Numero Uno Men White Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\13078.jpg,Shoes,shoes,White,train,7
18490,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Vogue Black Shoes,C:\Users\LENOVO\New folder\data\raw\images\18490.jpg,Shoes,shoes,Black,train,7
8929,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Puma Men Ferrari Replica Black Belt,C:\Users\LENOVO\New folder\data\raw\images\8929.jpg,Accessories,accessory,Black,train,9
12996,Boys,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Kids Boys Brown Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\12996.jpg,Shoes,shoes,Brown,train,7
35788,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Black Heels,C:\Users\LENOVO\New folder\data\raw\images\35788.jpg,Shoes,shoes,Black,train,7
13844,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Reebok Men Walk Max PU Black Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\13844.jpg,Sneakers,shoes,Black,train,8
28205,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Gold Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\28205.jpg,Accessories,accessory,Gold,train,9
58172,Women,Accessories,Bags,Handbags,Grey,Fall,2012.0,Casual,Rocky S Women Stone Grey Handbag,C:\Users\LENOVO\New folder\data\raw\images\58172.jpg,Accessories,accessory,Grey,train,9
20068,Men,Accessories,Mufflers,Mufflers,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Muffler,C:\Users\LENOVO\New folder\data\raw\images\20068.jpg,Accessories,accessory,Green,train,9
57906,Women,Accessories,Socks,Socks,White,Summer,2017.0,Casual,Fruit of the Loom Women White Pack of Three Socks,C:\Users\LENOVO\New folder\data\raw\images\57906.jpg,Accessories,accessory,White,train,9
41863,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\41863.jpg,Shoes,shoes,Black,train,7
52448,Women,Apparel,Loungewear and Nightwear,Nightdress,Red,Summer,2017.0,Casual,Red Rose Red Nightdress,C:\Users\LENOVO\New folder\data\raw\images\52448.jpg,Accessories,accessory,Red,train,9
39979,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2013.0,Casual,Gas Men Flint Grey Shoes,C:\Users\LENOVO\New folder\data\raw\images\39979.jpg,Shoes,shoes,Beige,val,7
20854,Women,Accessories,Bags,Handbags,Maroon,Winter,2015.0,Casual,Spice Art Women Casual Cherry Maroon Handbag,C:\Users\LENOVO\New folder\data\raw\images\20854.jpg,Accessories,accessory,Maroon,train,9
36931,Women,Personal Care,Fragrance,Perfume and Body Mist,Peach,Spring,2017.0,Casual,Valentino Perfumes Women Rock n Rose Pret a Porter,C:\Users\LENOVO\New folder\data\raw\images\36931.jpg,Accessories,accessory,Peach,train,9
21986,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Purple Casual Handbag,C:\Users\LENOVO\New folder\data\raw\images\21986.jpg,Accessories,accessory,Purple,val,9
39145,Women,Apparel,Apparel Set,Kurta Sets,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Salwar Suit,C:\Users\LENOVO\New folder\data\raw\images\39145.jpg,Accessories,accessory,Multi,train,9
5438,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Ant Kids Girl's Humming Birds Blue Kidswear,C:\Users\LENOVO\New folder\data\raw\images\5438.jpg,T-Shirt,top,Blue,val,0
58340,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2012.0,Casual,Lotto Women Pink Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\58340.jpg,Shoes,shoes,Pink,train,7
21388,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Casual Bronze Heels,C:\Users\LENOVO\New folder\data\raw\images\21388.jpg,Shoes,shoes,Bronze,train,7
59292,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Titan Men Grey Watch,C:\Users\LENOVO\New folder\data\raw\images\59292.jpg,Accessories,accessory,Grey,train,9
57308,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,C:\Users\LENOVO\New folder\data\raw\images\57308.jpg,Shoes,shoes,Black,train,7
14853,Women,Accessories,Wallets,Wallets,Maroon,Summer,2011.0,Casual,United Colors of Benetton Women Solid Maroon Wallets,C:\Users\LENOVO\New folder\data\raw\images\14853.jpg,Accessories,accessory,Maroon,val,9
15981,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Check Men Black Shirt,C:\Users\LENOVO\New folder\data\raw\images\15981.jpg,Shirt,top,Black,test,1
39377,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Women Black Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\39377.jpg,Accessories,accessory,Black,train,9
12398,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Formal,Reid & Taylor Men Solid Grey Socks,C:\Users\LENOVO\New folder\data\raw\images\12398.jpg,Accessories,accessory,Grey,train,9
19770,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,ADIDAS Men Feather Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\19770.jpg,Shoes,shoes,Black,train,7
46874,Men,Accessories,Socks,Socks,White,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,C:\Users\LENOVO\New folder\data\raw\images\46874.jpg,Accessories,accessory,White,val,9
8327,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Boy's Stripper Green Teen Kidswear,C:\Users\LENOVO\New folder\data\raw\images\8327.jpg,T-Shirt,top,Green,train,0
50911,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Prafful Beige & Black Crepe Sari,C:\Users\LENOVO\New folder\data\raw\images\50911.jpg,Accessories,accessory,Green,train,9
46048,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Gold Earrings,C:\Users\LENOVO\New folder\data\raw\images\46048.jpg,Accessories,accessory,Gold,train,9
26991,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Jealous 21 Women Washed Grey Jeans,C:\Users\LENOVO\New folder\data\raw\images\26991.jpg,Jeans,bottom,Grey,test,2
16738,Men,Footwear,Flip Flops,Flip Flops,Green,Fall,2011.0,Casual,Lotto Men DI Mare Green Slipper,C:\Users\LENOVO\New folder\data\raw\images\16738.jpg,Shoes,shoes,Green,train,7
31926,Women,Accessories,Bags,Clutches,Blue,Summer,2012.0,Casual,Fabindia Women Blue Silk Purse,C:\Users\LENOVO\New folder\data\raw\images\31926.jpg,Accessories,accessory,Blue,train,9
28037,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Jockey ELANCE Men Navy Blue Y Front Briefs 1006,C:\Users\LENOVO\New folder\data\raw\images\28037.jpg,Accessories,accessory,Navy Blue,train,9
34468,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2012.0,Casual,ADIDAS Unisex Navy Blue Backpack,C:\Users\LENOVO\New folder\data\raw\images\34468.jpg,Accessories,accessory,Navy Blue,train,9
11945,Men,Footwear,Sandal,Sandals,Red,Summer,2012.0,Casual,Ganuchi Men Casual Red Sandals,C:\Users\LENOVO\New folder\data\raw\images\11945.jpg,Shoes,shoes,Red,train,7
37689,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,American Tourister Unisex Black Backpack,C:\Users\LENOVO\New folder\data\raw\images\37689.jpg,Accessories,accessory,Black,train,9
58724,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue & White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\58724.jpg,T-Shirt,top,Blue,train,0
41609,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Basics Men Red & Black Checked Slim Fit Shirt,C:\Users\LENOVO\New folder\data\raw\images\41609.jpg,Shirt,top,Red,train,1
39713,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Original Unisex Black Dial Chronograph Watch ADH2664,C:\Users\LENOVO\New folder\data\raw\images\39713.jpg,Accessories,accessory,Black,train,9
11179,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Carrera Men Leather strap dial and golden frame Brown Watches,C:\Users\LENOVO\New folder\data\raw\images\11179.jpg,Accessories,accessory,Brown,train,9
5860,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Women Beat Pink T-shirt,C:\Users\LENOVO\New folder\data\raw\images\5860.jpg,T-Shirt,top,Pink,train,0
33229,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2012.0,Casual,New Hide Unisex Black Leather Laptop Bag,C:\Users\LENOVO\New folder\data\raw\images\33229.jpg,Accessories,accessory,Black,train,9
23887,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men Clutch Black Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\23887.jpg,Sneakers,shoes,Black,train,8
9691,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Ikon Blue Polo Tshirts,C:\Users\LENOVO\New folder\data\raw\images\9691.jpg,T-Shirt,top,Blue,train,0
2279,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,Nike Mens Nike Sphere Red T-shirt,C:\Users\LENOVO\New folder\data\raw\images\2279.jpg,T-Shirt,top,Red,test,0
34830,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Bolt White Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\34830.jpg,Sneakers,shoes,White,train,8
19314,Unisex,Accessories,Bags,Backpacks,Red,Fall,2011.0,Casual,Nike Unisex Graphic North Classic Red Backpack,C:\Users\LENOVO\New folder\data\raw\images\19314.jpg,Accessories,accessory,Red,train,9
8743,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks  Green Shirt,C:\Users\LENOVO\New folder\data\raw\images\8743.jpg,Shirt,top,Green,test,1
28453,Women,Apparel,Bottomwear,Leggings,Maroon,Summer,2012.0,Casual,Urban Yoga Women Maroon Leggings,C:\Users\LENOVO\New folder\data\raw\images\28453.jpg,Trousers,bottom,Maroon,train,3
43962,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,aramis Men Classic EDT 110 ml,C:\Users\LENOVO\New folder\data\raw\images\43962.jpg,Accessories,accessory,Brown,train,9
50549,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Chromozome Men Pack of Two Briefs,C:\Users\LENOVO\New folder\data\raw\images\50549.jpg,Accessories,accessory,Charcoal,train,9
55807,Women,Apparel,Loungewear and Nightwear,Night suits,Grey Melange,Summer,2017.0,Casual,SDL by Sweet Dreams Women Grey & Green Night Suit S11-3144,C:\Users\LENOVO\New folder\data\raw\images\55807.jpg,Accessories,accessory,Grey Melange,train,9
22169,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Timberland Men Black Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\22169.jpg,Shoes,shoes,Black,test,7
29581,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Puma Men Vintage Yellow T-shirt,C:\Users\LENOVO\New folder\data\raw\images\29581.jpg,T-Shirt,top,Yellow,train,0
27629,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Scullers Men Check Brown Shorts,C:\Users\LENOVO\New folder\data\raw\images\27629.jpg,Trousers,bottom,Brown,train,3
48784,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,C:\Users\LENOVO\New folder\data\raw\images\48784.jpg,Accessories,accessory,Silver,train,9
17880,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Levis Men Comfort Style Grey Innerwear Vest,C:\Users\LENOVO\New folder\data\raw\images\17880.jpg,Accessories,accessory,Grey,train,9
3199,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Tantra Men's Vegetarian Grey T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3199.jpg,T-Shirt,top,Grey,val,0
16952,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Image Men Classic Eyewear Black Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\16952.jpg,Accessories,accessory,Black,train,9
19126,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011.0,Casual,Lotto Men Straight Brown Slippers,C:\Users\LENOVO\New folder\data\raw\images\19126.jpg,Shoes,shoes,Brown,train,7
55209,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lakme Lip Love Strawberries & Cream Lipstick B115B,C:\Users\LENOVO\New folder\data\raw\images\55209.jpg,Accessories,accessory,Red,train,9
23289,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Ssteele Women Black Watch,C:\Users\LENOVO\New folder\data\raw\images\23289.jpg,Accessories,accessory,Black,train,9
28661,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Nike Men Air Max Full Court 2 Black Shoes,C:\Users\LENOVO\New folder\data\raw\images\28661.jpg,Sneakers,shoes,Black,train,8
2877,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Rose Mary Flats,C:\Users\LENOVO\New folder\data\raw\images\2877.jpg,Shoes,shoes,Brown,train,7
7539,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's White Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\7539.jpg,T-Shirt,top,White,val,0
25942,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012.0,Casual,Femella Women Yellow & Green Scarf,C:\Users\LENOVO\New folder\data\raw\images\25942.jpg,Accessories,accessory,Yellow,train,9
58516,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Tonga Women Grey Top,C:\Users\LENOVO\New folder\data\raw\images\58516.jpg,T-Shirt,top,Grey,train,0
14639,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Classic Check White Shirts,C:\Users\LENOVO\New folder\data\raw\images\14639.jpg,Shirt,top,White,train,1
33827,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Axis White Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\33827.jpg,Sneakers,shoes,White,train,8
44149,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Nike Fragrances Men Pure Deo,C:\Users\LENOVO\New folder\data\raw\images\44149.jpg,Accessories,accessory,Blue,train,9
39521,Unisex,Accessories,Bags,Messenger Bag,Green,Summer,2012.0,Casual,Peter England Unisex Green Messanger Bag,C:\Users\LENOVO\New folder\data\raw\images\39521.jpg,Accessories,accessory,Green,train,9
52810,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,JAG Men Black Leather Wallet,C:\Users\LENOVO\New folder\data\raw\images\52810.jpg,Accessories,accessory,Black,train,9
10299,Women,Footwear,Shoes,Heels,Black,Fall,2013.0,Casual,Clarks Women Black Leather Wedges,C:\Users\LENOVO\New folder\data\raw\images\10299.jpg,Shoes,shoes,Black,val,7
44975,Men,Free Items,Free Gifts,Free Gifts,Silver,Winter,2016.0,Casual,Maxima Men Silver Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\44975.jpg,Accessories,accessory,Silver,train,9
26166,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Striped Black Trousers,C:\Users\LENOVO\New folder\data\raw\images\26166.jpg,Trousers,bottom,Black,train,3
55494,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Revlon ColorBurst Rose Pearl Lip Gloss 14,C:\Users\LENOVO\New folder\data\raw\images\55494.jpg,Accessories,accessory,Pink,train,9
42423,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Aurelia Women Cream Kurta,C:\Users\LENOVO\New folder\data\raw\images\42423.jpg,Shirt,top,Cream,train,1
29912,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Police Women Silver-Toned Dial Watch PL12207MS-04M,C:\Users\LENOVO\New folder\data\raw\images\29912.jpg,Accessories,accessory,Silver,train,9
51808,Women,Apparel,Loungewear and Nightwear,Nightdress,Red,Summer,2016.0,Casual,Bwitch Red Nightdress,C:\Users\LENOVO\New folder\data\raw\images\51808.jpg,Accessories,accessory,Red,test,9
3704,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Tantra Women's Ornament Navy Long T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3704.jpg,T-Shirt,top,Navy Blue,train,0
48119,Women,Accessories,Belts,Belts,Multi,Summer,2012.0,Casual,Fossil Women Multi Coloured Stitched Link Belt,C:\Users\LENOVO\New folder\data\raw\images\48119.jpg,Accessories,accessory,Multi,val,9
