id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,canonical_category,outfit_part,base_colour
17643,Men,Accessories,Wallets,Wallets,Red,Fall,2011.0,Casual,Puma Men PowerCat Red Wallet,C:\Users\LENOVO\New folder\data\raw\images\17643.jpg,Accessories,accessory,Red
50184,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Paridhan Women Brown Handbag,C:\Users\LENOVO\New folder\data\raw\images\50184.jpg,Accessories,accessory,Brown
23476,Men,Accessories,Scarves,Scarves,Grey,Winter,2015.0,Casual,Lino Perros Men Grey Check Scarf,C:\Users\LENOVO\New folder\data\raw\images\23476.jpg,Accessories,accessory,Grey
48947,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring,C:\Users\LENOVO\New folder\data\raw\images\48947.jpg,Accessories,accessory,Steel
49895,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Kids Unisex White Dial Analog Watch,C:\Users\LENOVO\New folder\data\raw\images\49895.jpg,Accessories,accessory,White
51056,Women,Apparel,Innerwear,Briefs,Pink,Fall,2012.0,Casual,Enamor Women Pink Dress Up 75 Briefs,C:\Users\LENOVO\New folder\data\raw\images\51056.jpg,Accessories,accessory,Pink
16791,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\16791.jpg,Shirt,top,Blue
26938,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Jealous 21 Women Black Printed T-shirt,C:\Users\LENOVO\New folder\data\raw\images\26938.jpg,T-Shirt,top,Black
54524,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,F Sports Men Black Zero Gravity Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\54524.jpg,Sneakers,shoes,Black
43593,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Polo Striped Pink T-shirt,C:\Users\LENOVO\New folder\data\raw\images\43593.jpg,T-Shirt,top,Pink
29970,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Cat Men Sheet Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\29970.jpg,Accessories,accessory,Black
3766,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Status Quo Men's Unplugged Red T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3766.jpg,T-Shirt,top,Red
12331,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans,C:\Users\LENOVO\New folder\data\raw\images\12331.jpg,Jeans,bottom,Blue
56273,Women,Apparel,Innerwear,Bra,Blue,Summer,2017.0,Casual,Biara Women Blue Bra,C:\Users\LENOVO\New folder\data\raw\images\56273.jpg,Accessories,accessory,Blue
25781,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black Suspenders,C:\Users\LENOVO\New folder\data\raw\images\25781.jpg,Accessories,accessory,Black
15928,Unisex,Accessories,Accessories,Travel Accessory,Black,Fall,2011.0,Casual,ADIDAS Unisex Org City Corp Black Bag,C:\Users\LENOVO\New folder\data\raw\images\15928.jpg,Accessories,accessory,Black
32736,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Men Smash III Black Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\32736.jpg,Sneakers,shoes,Black
40316,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Black Zeitfrei Shoes,C:\Users\LENOVO\New folder\data\raw\images\40316.jpg,Shoes,shoes,Black
24653,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Brown Casual Handbag,C:\Users\LENOVO\New folder\data\raw\images\24653.jpg,Accessories,accessory,Brown
10466,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Polo Tshirts,C:\Users\LENOVO\New folder\data\raw\images\10466.jpg,T-Shirt,top,Grey
36396,Men,Accessories,Socks,Socks,Multi,Summer,2016.0,Casual,Reid & Taylor Men Striped Socks,C:\Users\LENOVO\New folder\data\raw\images\36396.jpg,Accessories,accessory,Multi
4543,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2011.0,Sports,Nike Womens Air Rele Purple Shoe,C:\Users\LENOVO\New folder\data\raw\images\4543.jpg,Sneakers,shoes,Purple
45664,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016.0,Casual,Park Avenue Men Grey Innerwear T-Shirt,C:\Users\LENOVO\New folder\data\raw\images\45664.jpg,Accessories,accessory,Grey Melange
15114,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men TR Finish Charcoal Trousers,C:\Users\LENOVO\New folder\data\raw\images\15114.jpg,Trousers,bottom,Charcoal
21321,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP045-C2,C:\Users\LENOVO\New folder\data\raw\images\21321.jpg,Accessories,accessory,Brown
37244,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Camel Shoes,C:\Users\LENOVO\New folder\data\raw\images\37244.jpg,Shoes,shoes,Brown
5491,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Strong Light Purple T-shirt,C:\Users\LENOVO\New folder\data\raw\images\5491.jpg,T-Shirt,top,Purple
39118,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Aneri Women Black Leggings,C:\Users\LENOVO\New folder\data\raw\images\39118.jpg,Trousers,bottom,Black
41002,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Blue Skirt,C:\Users\LENOVO\New folder\data\raw\images\41002.jpg,Skirt,bottom,Blue
11772,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Lee Men Black Printed T-shirt,C:\Users\LENOVO\New folder\data\raw\images\11772.jpg,T-Shirt,top,Black
24495,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011.0,Ethnic,Mother Earth Women Magenta Printed Kurta,C:\Users\LENOVO\New folder\data\raw\images\24495.jpg,Shirt,top,Magenta
57167,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,Elle Women Teal T-shirt,C:\Users\LENOVO\New folder\data\raw\images\57167.jpg,T-Shirt,top,Teal
33422,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Doodle Jhuti Brown Handbag,C:\Users\LENOVO\New folder\data\raw\images\33422.jpg,Accessories,accessory,Brown
58913,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Casual,Hakashi Men Red Silk Tie,C:\Users\LENOVO\New folder\data\raw\images\58913.jpg,Accessories,accessory,Red
52415,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Winter,2015.0,Casual,Red Rose Pink Pyjama Set,C:\Users\LENOVO\New folder\data\raw\images\52415.jpg,Accessories,accessory,Pink
4785,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,ADIDAS Men's Ess 3s Chelse Grey Black Short,C:\Users\LENOVO\New folder\data\raw\images\4785.jpg,Trousers,bottom,Grey
56889,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,HM Women Blue Flats,C:\Users\LENOVO\New folder\data\raw\images\56889.jpg,Shoes,shoes,Blue
44570,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\44570.jpg,Shoes,shoes,Black
37082,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,C:\Users\LENOVO\New folder\data\raw\images\37082.jpg,Accessories,accessory,Brown
20035,Women,Accessories,Bags,Backpacks,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Purple Casual Backpack,C:\Users\LENOVO\New folder\data\raw\images\20035.jpg,Accessories,accessory,Purple
14200,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,AND Women Solid Black Tops,C:\Users\LENOVO\New folder\data\raw\images\14200.jpg,T-Shirt,top,Black
50342,Women,Apparel,Topwear,Kurtis,Purple,Summer,2012.0,Ethnic,Aurelia Women Purple Printed Kurti,C:\Users\LENOVO\New folder\data\raw\images\50342.jpg,Accessories,accessory,Purple
17485,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men DLS Slam White Sports Shoe,C:\Users\LENOVO\New folder\data\raw\images\17485.jpg,Sneakers,shoes,White
28258,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Fogg Men Napoleon Deo,C:\Users\LENOVO\New folder\data\raw\images\28258.jpg,Accessories,accessory,Red
34607,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Hanes Men Black Briefs,C:\Users\LENOVO\New folder\data\raw\images\34607.jpg,Accessories,accessory,Black
7100,Unisex,Accessories,Bags,Duffel Bag,Green,Winter,2015.0,Travel,Wildcraft Unisex Green Duffel Bag,C:\Users\LENOVO\New folder\data\raw\images\7100.jpg,Accessories,accessory,Green
22762,Women,Apparel,Topwear,Kurtis,Navy Blue,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Navy Blue Kurti,C:\Users\LENOVO\New folder\data\raw\images\22762.jpg,Accessories,accessory,Navy Blue
16557,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Printed Sweatshirt,C:\Users\LENOVO\New folder\data\raw\images\16557.jpg,T-Shirt,top,Navy Blue
8974,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Drift Cat III NM Black Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\8974.jpg,Sneakers,shoes,Black
43755,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,C:\Users\LENOVO\New folder\data\raw\images\43755.jpg,Accessories,accessory,Gold
13025,Women,Footwear,Shoes,Heels,Maroon,Winter,2012.0,Casual,Inc 5 Women Casual Maroon Flats,C:\Users\LENOVO\New folder\data\raw\images\13025.jpg,Shoes,shoes,Maroon
27210,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Doodle Kids Boy Check Green Shirt,C:\Users\LENOVO\New folder\data\raw\images\27210.jpg,Shirt,top,Green
55630,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Sandals,C:\Users\LENOVO\New folder\data\raw\images\55630.jpg,Shoes,shoes,Brown
8148,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Haddon Slim Fit Shirt,C:\Users\LENOVO\New folder\data\raw\images\8148.jpg,Shirt,top,Blue
34435,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women Young White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\34435.jpg,T-Shirt,top,White
50170,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Rocia Women Gold Toned & Brown Wedges,C:\Users\LENOVO\New folder\data\raw\images\50170.jpg,Shoes,shoes,Gold
23482,Men,Free Items,Free Gifts,Scarves,Black,Summer,2012.0,Casual,Arrow Men Black & White Scarf,C:\Users\LENOVO\New folder\data\raw\images\23482.jpg,Accessories,accessory,Black
22550,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Reebok Women Reefresh Deo,C:\Users\LENOVO\New folder\data\raw\images\22550.jpg,Accessories,accessory,Blue
49861,Unisex,Accessories,Watches,Watches,Yellow,Winter,2016.0,Casual,Q&Q Kids Unisex Yellow Digital Watch,C:\Users\LENOVO\New folder\data\raw\images\49861.jpg,Accessories,accessory,Yellow
16765,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Antique Black Potli,C:\Users\LENOVO\New folder\data\raw\images\16765.jpg,Accessories,accessory,Black
46015,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women White Printed Kurta,C:\Users\LENOVO\New folder\data\raw\images\46015.jpg,Shirt,top,White
7332,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men's Grey Black Shoe,C:\Users\LENOVO\New folder\data\raw\images\7332.jpg,Shoes,shoes,Grey
13217,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Shirts,C:\Users\LENOVO\New folder\data\raw\images\13217.jpg,Shirt,top,White
27022,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,C:\Users\LENOVO\New folder\data\raw\images\27022.jpg,Jeans,bottom,Blue
30095,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Ed Hardy Men Black and Red Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\30095.jpg,Accessories,accessory,Black
2640,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Carlton London Men Brown Formal Shoes,C:\Users\LENOVO\New folder\data\raw\images\2640.jpg,Shoes,shoes,Brown
43567,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,Puma Unisex Blue Buddy Backpack,C:\Users\LENOVO\New folder\data\raw\images\43567.jpg,Accessories,accessory,Blue
28856,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2013.0,Casual,Proline Men Mustard T-shirt,C:\Users\LENOVO\New folder\data\raw\images\28856.jpg,T-Shirt,top,Mustard
31147,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\31147.jpg,Shirt,top,Blue
3792,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Basics Men Navy & White Striped Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3792.jpg,T-Shirt,top,Navy Blue
55402,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,Casual,Revlon Grow Luscious Onyx Lash Liner,C:\Users\LENOVO\New folder\data\raw\images\55402.jpg,Accessories,accessory,Black
56287,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Biara Women White Bra,C:\Users\LENOVO\New folder\data\raw\images\56287.jpg,Accessories,accessory,White
11540,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas,C:\Users\LENOVO\New folder\data\raw\images\11540.jpg,Shirt,top,Purple
25775,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders,C:\Users\LENOVO\New folder\data\raw\images\25775.jpg,Accessories,accessory,Black
10492,Women,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Flying Machine Women HS Orange Shirt,C:\Users\LENOVO\New folder\data\raw\images\10492.jpg,Shirt,top,Orange
57355,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Amante Black Full-Coverage Bra BGSK01,C:\Users\LENOVO\New folder\data\raw\images\57355.jpg,Accessories,accessory,Black
36362,Men,Accessories,Ties,Ties,Cream,Summer,2012.0,Formal,Reid & Taylor Men Cream Tie,C:\Users\LENOVO\New folder\data\raw\images\36362.jpg,Accessories,accessory,Cream
45690,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Tous Women Perfume,C:\Users\LENOVO\New folder\data\raw\images\45690.jpg,Accessories,accessory,Pink
20207,Women,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Wrangler Women Ann Green Sweatshirt,C:\Users\LENOVO\New folder\data\raw\images\20207.jpg,T-Shirt,top,Green
14032,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Printed Black Tshirts,C:\Users\LENOVO\New folder\data\raw\images\14032.jpg,T-Shirt,top,Black
44742,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Doxton Shoes,C:\Users\LENOVO\New folder\data\raw\images\44742.jpg,Shoes,shoes,Black
5465,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Max Moto White Shoe,C:\Users\LENOVO\New folder\data\raw\images\5465.jpg,Sneakers,shoes,White
22134,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Provogue Men Black Formal Shoes,C:\Users\LENOVO\New folder\data\raw\images\22134.jpg,Shoes,shoes,Black
46471,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Men White Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\46471.jpg,Accessories,accessory,White
7756,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Indigo Nation Men Indigo Black Grey Silver T-shirt,C:\Users\LENOVO\New folder\data\raw\images\7756.jpg,T-Shirt,top,Black
35183,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013.0,Casual,Wildcraft Unisex Black Backpack,C:\Users\LENOVO\New folder\data\raw\images\35183.jpg,Accessories,accessory,Black
6684,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,UCB Women's Pleat At Back Yellow T-shirt,C:\Users\LENOVO\New folder\data\raw\images\6684.jpg,T-Shirt,top,Yellow
54988,Women,Apparel,Topwear,Tops,Pink,Fall,2012.0,Casual,Femella Women Pink Top,C:\Users\LENOVO\New folder\data\raw\images\54988.jpg,T-Shirt,top,Pink
34051,Boys,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Palm Tree Boys Maroon Shirt,C:\Users\LENOVO\New folder\data\raw\images\34051.jpg,Shirt,top,Maroon
50514,Men,Apparel,Innerwear,Trunk,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Melange Trunks,C:\Users\LENOVO\New folder\data\raw\images\50514.jpg,Accessories,accessory,Grey Melange
22908,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mark Taylor Men White Printed T-shirt,C:\Users\LENOVO\New folder\data\raw\images\22908.jpg,T-Shirt,top,White
26594,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Jago Ripstop White Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\26594.jpg,Sneakers,shoes,White
55066,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lakme Enrich Mattes Lipstick 420,C:\Users\LENOVO\New folder\data\raw\images\55066.jpg,Accessories,accessory,Brown
19349,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Numero Uno Men Fashion Black Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\19349.jpg,Sneakers,shoes,Black
13673,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Even Keel Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\13673.jpg,Shoes,shoes,Black
27446,Women,Apparel,Topwear,Tshirts,Green,Winter,2015.0,Casual,Jockey Women Green T-shirt,C:\Users\LENOVO\New folder\data\raw\images\27446.jpg,T-Shirt,top,Green
2224,Men,Footwear,Sandal,Sandals,Green,Fall,2010.0,Casual,Puma Men's Trek Olive Green Sandal,C:\Users\LENOVO\New folder\data\raw\images\2224.jpg,Shoes,shoes,Green
43103,Men,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Reebok Men Reehypnotise Deo,C:\Users\LENOVO\New folder\data\raw\images\43103.jpg,Accessories,accessory,Green
40786,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Quiksilver Men Blue Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\40786.jpg,Shoes,shoes,Blue
33274,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings,C:\Users\LENOVO\New folder\data\raw\images\33274.jpg,Trousers,bottom,Black
57731,Women,Personal Care,Lips,Lip Care,Rose,Spring,2017.0,,Lotus Herbals Velvety Rose Lip Balm,C:\Users\LENOVO\New folder\data\raw\images\57731.jpg,Accessories,accessory,Rose
11124,Men,Accessories,Bags,Laptop Bag,Black,Fall,2011.0,Casual,United Colors of Benetton Men Laptop Carry Black Bags,C:\Users\LENOVO\New folder\data\raw\images\11124.jpg,Accessories,accessory,Black
25311,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Men White Dial Analogue Watch A556,C:\Users\LENOVO\New folder\data\raw\images\25311.jpg,Accessories,accessory,White
41654,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Mark Taylor Men Purple Striped Shirt,C:\Users\LENOVO\New folder\data\raw\images\41654.jpg,Shirt,top,Purple
53391,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women White Printed Kurta,C:\Users\LENOVO\New folder\data\raw\images\53391.jpg,Shirt,top,White
14456,Women,Footwear,Shoes,Casual Shoes,Taupe,Summer,2012.0,Casual,Enroute Women Casual Taupe Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\14456.jpg,Shoes,shoes,Taupe
5001,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Tamira Blue Kidswear,C:\Users\LENOVO\New folder\data\raw\images\5001.jpg,Trousers,bottom,Blue
11918,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Franco Leone Men Casual Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\11918.jpg,Shoes,shoes,Black
36706,Women,Personal Care,Fragrance,Perfume and Body Mist,Beige,Spring,2017.0,Casual,Burberry Women Touch Perfume,C:\Users\LENOVO\New folder\data\raw\images\36706.jpg,Accessories,accessory,Beige
44928,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Jack & Jones Men Red Check Shirt,C:\Users\LENOVO\New folder\data\raw\images\44928.jpg,Shirt,top,Red
57503,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Lee Cooper Men Brown Sandals,C:\Users\LENOVO\New folder\data\raw\images\57503.jpg,Shoes,shoes,Brown
33046,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Mother Earth Women Printed Pink Kurta,C:\Users\LENOVO\New folder\data\raw\images\33046.jpg,Shirt,top,Pink
32194,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ADIDAS Men Ohne White Shoes,C:\Users\LENOVO\New folder\data\raw\images\32194.jpg,Shoes,shoes,White
41466,Women,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,Carlton London Women Brown Shoes,C:\Users\LENOVO\New folder\data\raw\images\41466.jpg,Shoes,shoes,Brown
11316,Women,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,United Colors of Benetton Women Beige Trouser,C:\Users\LENOVO\New folder\data\raw\images\11316.jpg,Trousers,bottom,Beige
44114,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,BOSS Men Fragrance Gift Set,C:\Users\LENOVO\New folder\data\raw\images\44114.jpg,Accessories,accessory,Black
5233,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Classic Polo Men's Cari Yellow Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\5233.jpg,T-Shirt,top,Yellow
14664,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Basics Men Red Slim Fit Checked Shirt,C:\Users\LENOVO\New folder\data\raw\images\14664.jpg,Shirt,top,Red
52071,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\52071.jpg,T-Shirt,top,Blue
59499,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012.0,Casual,Lucera Silver Pendant With Chain,C:\Users\LENOVO\New folder\data\raw\images\59499.jpg,Accessories,accessory,Silver
21583,Men,Apparel,Bottomwear,Jeans,Black,Summer,2011.0,Casual,Locomotive Men Washed Black Jeans,C:\Users\LENOVO\New folder\data\raw\images\21583.jpg,Jeans,bottom,Black
46643,Women,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Rasasi Women Royale Deo,C:\Users\LENOVO\New folder\data\raw\images\46643.jpg,Accessories,accessory,Gold
7564,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Teal Blue Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\7564.jpg,T-Shirt,top,Blue
19947,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,Nike Unisex Classic Base Black Backpack,C:\Users\LENOVO\New folder\data\raw\images\19947.jpg,Accessories,accessory,Black
22306,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Inc. 5 Women Casual Brown Flats,C:\Users\LENOVO\New folder\data\raw\images\22306.jpg,Shoes,shoes,Brown
16133,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Tokyo Talkies Women Printed Grey Top,C:\Users\LENOVO\New folder\data\raw\images\16133.jpg,T-Shirt,top,Grey
50726,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Chief Men Brown Formal Shoes,C:\Users\LENOVO\New folder\data\raw\images\50726.jpg,Shoes,shoes,Brown
18895,Women,Apparel,Dress,Dresses,Grey,Fall,2011.0,Casual,Arrow Woman Lida Grey Dress,C:\Users\LENOVO\New folder\data\raw\images\18895.jpg,Dress,top,Grey
34263,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Women Green Chanderi Dupatta,C:\Users\LENOVO\New folder\data\raw\images\34263.jpg,Accessories,accessory,Green
55254,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Lakme Glide On Vivid Blue Eye Color,C:\Users\LENOVO\New folder\data\raw\images\55254.jpg,Accessories,accessory,Blue
12593,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Unisex Printed Blue Tshirts,C:\Users\LENOVO\New folder\data\raw\images\12593.jpg,T-Shirt,top,Blue
31711,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,C:\Users\LENOVO\New folder\data\raw\images\31711.jpg,Accessories,accessory,Silver
43331,Women,Apparel,Topwear,Dresses,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink Sheath Dress,C:\Users\LENOVO\New folder\data\raw\images\43331.jpg,Dress,top,Pink
13441,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts,C:\Users\LENOVO\New folder\data\raw\images\13441.jpg,T-Shirt,top,White
54386,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black & Grey Small Handbag,C:\Users\LENOVO\New folder\data\raw\images\54386.jpg,Accessories,accessory,Black
27674,Women,Accessories,Bags,Handbags,Yellow,Winter,2015.0,Casual,Murcia Women Yellow Handbag,C:\Users\LENOVO\New folder\data\raw\images\27674.jpg,Accessories,accessory,Yellow
15917,Unisex,Accessories,Bags,Backpacks,Brown,Fall,2011.0,Casual,ADIDAS Unisex Ep Bp Adv Casu Brown Backpack,C:\Users\LENOVO\New folder\data\raw\images\15917.jpg,Accessories,accessory,Brown
38233,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Black Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\38233.jpg,Accessories,accessory,Black
